locus_tag	ftype	length_bp	gene	EC_number	COG	product
LFBFMPEI_01856	CDS	471				hypothetical protein
LFBFMPEI_01857	CDS	1659				hypothetical protein
LFBFMPEI_01858	CDS	783				hypothetical protein
LFBFMPEI_01859	CDS	930				hypothetical protein
LFBFMPEI_01860	CDS	225				hypothetical protein
LFBFMPEI_01861	CDS	963	lldD	1.1.-.-		L-lactate dehydrogenase
LFBFMPEI_01862	CDS	1176				hypothetical protein
LFBFMPEI_01863	CDS	1683				hypothetical protein
LFBFMPEI_01864	CDS	1158				hypothetical protein
LFBFMPEI_01865	CDS	588	eamB		COG1280	Cysteine/O-acetylserine efflux protein
LFBFMPEI_01866	CDS	252	rpmE2		COG0254	50S ribosomal protein L31 type B
LFBFMPEI_01867	CDS	915				hypothetical protein
LFBFMPEI_01868	CDS	933	yrbG		COG0530	Inner membrane protein YrbG
LFBFMPEI_01869	CDS	411				hypothetical protein
LFBFMPEI_01870	CDS	678				hypothetical protein
LFBFMPEI_01871	CDS	1737				hypothetical protein
LFBFMPEI_01872	CDS	1233				hypothetical protein
LFBFMPEI_01873	CDS	324				hypothetical protein
LFBFMPEI_01874	CDS	1782				hypothetical protein
LFBFMPEI_01875	CDS	957				hypothetical protein
LFBFMPEI_01876	CDS	1539				hypothetical protein
LFBFMPEI_01877	CDS	1302	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
LFBFMPEI_01878	CDS	1155				hypothetical protein
LFBFMPEI_01879	CDS	1305	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
LFBFMPEI_01880	CDS	3801				hypothetical protein
LFBFMPEI_01881	CDS	1119				hypothetical protein
LFBFMPEI_01882	CDS	1638				hypothetical protein
LFBFMPEI_01883	CDS	948	eglS	3.2.1.4	COG2730	Endoglucanase
LFBFMPEI_01884	CDS	1059	garK	2.7.1.165	COG1929	Glycerate 2-kinase
LFBFMPEI_01885	CDS	432				hypothetical protein
LFBFMPEI_01886	CDS	1782				hypothetical protein
LFBFMPEI_01887	CDS	957				hypothetical protein
LFBFMPEI_01888	CDS	309				hypothetical protein
LFBFMPEI_01889	CDS	1482				hypothetical protein
LFBFMPEI_01890	CDS	366				hypothetical protein
LFBFMPEI_01891	CDS	948	panS		COG0385	Pantothenate precursors transporter PanS
LFBFMPEI_01892	CDS	651				hypothetical protein
LFBFMPEI_01893	CDS	1770	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
LFBFMPEI_01894	CDS	297				hypothetical protein
LFBFMPEI_01895	CDS	399	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
LFBFMPEI_01896	CDS	99				hypothetical protein
LFBFMPEI_01897	CDS	228				hypothetical protein
LFBFMPEI_01898	CDS	255				hypothetical protein
LFBFMPEI_01899	CDS	198				hypothetical protein
LFBFMPEI_01900	CDS	1056				hypothetical protein
LFBFMPEI_01901	CDS	330				hypothetical protein
