locus_tag	ftype	length_bp	gene	EC_number	COG	product
HKLGDHBK_01891	CDS	1014	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HKLGDHBK_01892	CDS	468				hypothetical protein
HKLGDHBK_01893	CDS	678	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
HKLGDHBK_01894	CDS	333				hypothetical protein
HKLGDHBK_01895	CDS	411				hypothetical protein
HKLGDHBK_01896	CDS	1356	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HKLGDHBK_01897	CDS	795	folP	2.5.1.15	COG0294	Dihydropteroate synthase
HKLGDHBK_01898	CDS	774	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
HKLGDHBK_01899	CDS	1011	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
HKLGDHBK_01900	CDS	1200	ackA	2.7.2.1	COG0282	Acetate kinase
HKLGDHBK_01901	CDS	1023	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
HKLGDHBK_01902	CDS	765	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
HKLGDHBK_01903	CDS	321	sufT			Fe-S protein maturation auxiliary factor SufT
HKLGDHBK_01904	CDS	2469	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
HKLGDHBK_01905	CDS	1266				hypothetical protein
HKLGDHBK_01906	CDS	1902				hypothetical protein
HKLGDHBK_01907	CDS	1386	thrC	4.2.3.1	COG0498	Threonine synthase
HKLGDHBK_01908	CDS	726	recO			DNA repair protein RecO
HKLGDHBK_01909	tRNA	73				tRNA-Glu(ttc)
HKLGDHBK_01910	CDS	252	rpsT		COG0268	30S ribosomal protein S20
HKLGDHBK_01911	CDS	1971	gyrB_2	5.99.1.3	COG0187	DNA gyrase subunit B
HKLGDHBK_01912	CDS	3339	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
HKLGDHBK_01913	CDS	549				hypothetical protein
HKLGDHBK_01914	CDS	573				hypothetical protein
HKLGDHBK_01915	CDS	126				hypothetical protein
HKLGDHBK_01916	CDS	834				hypothetical protein
HKLGDHBK_01917	CDS	285				hypothetical protein
HKLGDHBK_01918	CDS	5631				hypothetical protein
HKLGDHBK_01919	CDS	273				hypothetical protein
HKLGDHBK_01920	CDS	141				hypothetical protein
HKLGDHBK_01921	CDS	1122				hypothetical protein
HKLGDHBK_01922	CDS	147				hypothetical protein
HKLGDHBK_01923	CDS	303	maa_2	2.3.1.79	COG0110	Maltose O-acetyltransferase
HKLGDHBK_01924	CDS	612	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
HKLGDHBK_01925	CDS	498				hypothetical protein
HKLGDHBK_01926	CDS	267				hypothetical protein
HKLGDHBK_01927	CDS	408				hypothetical protein
HKLGDHBK_01928	CDS	204				hypothetical protein
HKLGDHBK_01929	CDS	447				hypothetical protein
HKLGDHBK_01930	CDS	135				hypothetical protein
HKLGDHBK_01931	CDS	1464	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
HKLGDHBK_01932	CDS	600	sigA_2		COG0568	RNA polymerase sigma factor SigA
HKLGDHBK_01933	CDS	426				hypothetical protein
HKLGDHBK_01934	CDS	900				hypothetical protein
HKLGDHBK_01935	CDS	492				hypothetical protein
HKLGDHBK_01936	CDS	249				hypothetical protein
HKLGDHBK_01937	CDS	792	gfo	1.1.99.28		Glucose--fructose oxidoreductase
HKLGDHBK_01938	CDS	951				hypothetical protein
HKLGDHBK_01939	CDS	639				hypothetical protein
HKLGDHBK_01940	CDS	606	engB		COG0218	putative GTP-binding protein EngB
HKLGDHBK_01941	CDS	1812	ettA		COG0488	Energy-dependent translational throttle protein EttA
HKLGDHBK_01942	CDS	1878	rho	3.6.4.-		Transcription termination factor Rho
HKLGDHBK_01943	CDS	1740				hypothetical protein
HKLGDHBK_01944	CDS	1071				hypothetical protein
HKLGDHBK_01945	CDS	1185				hypothetical protein
HKLGDHBK_01946	CDS	1836	por_2	1.2.7.1	COG0674	Pyruvate synthase
HKLGDHBK_01947	CDS	1719	por_3	1.2.7.1	COG0674	Pyruvate synthase
HKLGDHBK_01948	CDS	1023				hypothetical protein
HKLGDHBK_01949	CDS	369	crcB			Putative fluoride ion transporter CrcB
HKLGDHBK_01950	CDS	735				hypothetical protein
HKLGDHBK_01951	CDS	1182				hypothetical protein
HKLGDHBK_01952	CDS	330				hypothetical protein
HKLGDHBK_01953	CDS	1317				hypothetical protein
HKLGDHBK_01954	CDS	1293				hypothetical protein
HKLGDHBK_01955	CDS	906				hypothetical protein
HKLGDHBK_01956	CDS	1686				hypothetical protein
HKLGDHBK_01957	CDS	3291	susC_10			TonB-dependent receptor SusC
HKLGDHBK_01958	CDS	681				hypothetical protein
HKLGDHBK_01959	CDS	426				hypothetical protein
HKLGDHBK_01960	CDS	492	nifF		COG0716	Flavodoxin 2
HKLGDHBK_01961	CDS	2136				hypothetical protein
HKLGDHBK_01962	CDS	1848	recD2_3	3.6.4.12		ATP-dependent RecD-like DNA helicase
HKLGDHBK_01963	CDS	600	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
HKLGDHBK_01964	CDS	1068	aroC	4.2.3.5	COG0082	Chorismate synthase
HKLGDHBK_01965	CDS	915	pyrD_2	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
HKLGDHBK_01966	CDS	768	pyrK_2		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
HKLGDHBK_01967	CDS	450				hypothetical protein
HKLGDHBK_01968	CDS	594				hypothetical protein
HKLGDHBK_01969	CDS	2316				hypothetical protein
HKLGDHBK_01970	CDS	369				hypothetical protein
HKLGDHBK_01971	CDS	501				hypothetical protein
HKLGDHBK_01972	CDS	510				hypothetical protein
HKLGDHBK_01973	CDS	1839				hypothetical protein
HKLGDHBK_01974	CDS	906	fokIM	2.1.1.72		Modification methylase FokI
HKLGDHBK_01975	CDS	1068				hypothetical protein
HKLGDHBK_01976	CDS	363				hypothetical protein
HKLGDHBK_01977	CDS	771				hypothetical protein
HKLGDHBK_01978	CDS	1758	purF_3	2.4.2.14		Amidophosphoribosyltransferase
HKLGDHBK_01979	CDS	1632	pyrG_2	6.3.4.2		CTP synthase
HKLGDHBK_01980	CDS	1305				hypothetical protein
HKLGDHBK_01981	CDS	345				hypothetical protein
HKLGDHBK_01982	CDS	111				hypothetical protein
HKLGDHBK_01983	CDS	750				hypothetical protein
HKLGDHBK_01984	CDS	2172				hypothetical protein
HKLGDHBK_01985	CDS	897				hypothetical protein
HKLGDHBK_01986	CDS	648	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HKLGDHBK_01987	CDS	288				hypothetical protein
HKLGDHBK_01988	CDS	492	csd	2.8.1.7		putative cysteine desulfurase
HKLGDHBK_01989	CDS	705	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
HKLGDHBK_01990	CDS	333				hypothetical protein
HKLGDHBK_01991	CDS	1401	sufD		COG0719	FeS cluster assembly protein SufD
HKLGDHBK_01992	CDS	381	sufC		COG0396	Vegetative protein 296
HKLGDHBK_01993	tRNA	74				tRNA-Pro(cgg)
HKLGDHBK_01994	CDS	96				hypothetical protein
HKLGDHBK_01995	CDS	843				hypothetical protein
HKLGDHBK_01996	CDS	1350				hypothetical protein
HKLGDHBK_01997	CDS	1359				hypothetical protein
HKLGDHBK_01998	CDS	483		3.6.1.25	COG2954	Inorganic triphosphatase
HKLGDHBK_01999	CDS	144				hypothetical protein
HKLGDHBK_02000	CDS	1116	prfB		COG1186	Peptide chain release factor RF2
HKLGDHBK_02001	CDS	675				hypothetical protein
HKLGDHBK_02002	CDS	1026	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
HKLGDHBK_02003	CDS	699				hypothetical protein
HKLGDHBK_02004	CDS	471				hypothetical protein
HKLGDHBK_02005	CDS	966	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
HKLGDHBK_02006	CDS	537				hypothetical protein
HKLGDHBK_02007	CDS	282				hypothetical protein
HKLGDHBK_02008	CDS	1374				hypothetical protein
HKLGDHBK_02009	CDS	2454		3.2.1.55		Extracellular exo-alpha-L-arabinofuranosidase
HKLGDHBK_02010	CDS	135				hypothetical protein
HKLGDHBK_02011	CDS	1293	ftsZ_2			Cell division protein FtsZ
HKLGDHBK_02012	CDS	582				hypothetical protein
HKLGDHBK_02013	CDS	96				hypothetical protein
HKLGDHBK_02014	CDS	540				hypothetical protein
HKLGDHBK_02015	CDS	915				hypothetical protein
HKLGDHBK_02016	CDS	405				hypothetical protein
HKLGDHBK_02017	CDS	294				hypothetical protein
HKLGDHBK_02018	CDS	300				hypothetical protein
HKLGDHBK_02019	CDS	1662				hypothetical protein
HKLGDHBK_02020	CDS	444				hypothetical protein
HKLGDHBK_02021	CDS	885				hypothetical protein
HKLGDHBK_02022	CDS	729				hypothetical protein
HKLGDHBK_02023	CDS	504				hypothetical protein
HKLGDHBK_02024	CDS	105				hypothetical protein
HKLGDHBK_02025	CDS	1815				hypothetical protein
HKLGDHBK_02026	CDS	174				hypothetical protein
HKLGDHBK_02027	CDS	567	lytC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
HKLGDHBK_02028	CDS	609				hypothetical protein
HKLGDHBK_02029	CDS	258				hypothetical protein
HKLGDHBK_02030	CDS	255				hypothetical protein
HKLGDHBK_02031	CDS	948				hypothetical protein
HKLGDHBK_02032	CDS	261				hypothetical protein
HKLGDHBK_02033	CDS	1242			COG3385	IS4 family transposase ISDar2
HKLGDHBK_02034	CDS	516				hypothetical protein
HKLGDHBK_02035	CDS	111				hypothetical protein
