locus_tag	ftype	length_bp	gene	EC_number	COG	product
LABOMGJG_02087	CDS	1359	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
LABOMGJG_02088	CDS	1359				hypothetical protein
LABOMGJG_02089	CDS	2763				hypothetical protein
LABOMGJG_02090	CDS	186				hypothetical protein
LABOMGJG_02091	CDS	372				hypothetical protein
LABOMGJG_02092	CDS	405	lolA			Outer-membrane lipoprotein carrier protein
LABOMGJG_02093	CDS	351	arnE_2			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
LABOMGJG_02094	CDS	1815				hypothetical protein
LABOMGJG_02095	CDS	258	acpP_5			Acyl carrier protein
LABOMGJG_02096	CDS	543				hypothetical protein
LABOMGJG_02097	CDS	699	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
LABOMGJG_02098	CDS	171				hypothetical protein
LABOMGJG_02099	CDS	564	frr		COG0233	Ribosome-recycling factor
LABOMGJG_02100	CDS	705	pyrH	2.7.4.22	COG0528	Uridylate kinase
LABOMGJG_02101	CDS	525	yrdA		COG0663	Protein YrdA
LABOMGJG_02102	CDS	753	tpiA	5.3.1.1		Triosephosphate isomerase
LABOMGJG_02103	CDS	1119				hypothetical protein
LABOMGJG_02104	CDS	537				hypothetical protein
LABOMGJG_02105	CDS	1032				hypothetical protein
LABOMGJG_02106	CDS	120				hypothetical protein
LABOMGJG_02107	CDS	504				hypothetical protein
LABOMGJG_02108	CDS	192				hypothetical protein
LABOMGJG_02109	CDS	246				hypothetical protein
LABOMGJG_02110	CDS	312				hypothetical protein
LABOMGJG_02111	CDS	198				hypothetical protein
LABOMGJG_02112	CDS	471				hypothetical protein
LABOMGJG_02113	CDS	390				hypothetical protein
LABOMGJG_02114	CDS	387				hypothetical protein
LABOMGJG_02115	CDS	1647				hypothetical protein
LABOMGJG_02116	CDS	2184	btuB_4			Vitamin B12 transporter BtuB
LABOMGJG_02117	CDS	1167	galK_3	2.7.1.6	COG0153	Galactokinase
LABOMGJG_02118	CDS	462				IS200/IS605 family transposase IS1541B
LABOMGJG_02119	CDS	204				hypothetical protein
LABOMGJG_02120	CDS	408				hypothetical protein
LABOMGJG_02121	CDS	1716				hypothetical protein
LABOMGJG_02122	CDS	1014				hypothetical protein
LABOMGJG_02123	CDS	303				hypothetical protein
LABOMGJG_02124	CDS	1674				hypothetical protein
LABOMGJG_02125	CDS	318				hypothetical protein
LABOMGJG_02126	CDS	153				hypothetical protein
LABOMGJG_02127	CDS	1635	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LABOMGJG_02128	CDS	774				hypothetical protein
LABOMGJG_02129	CDS	876				hypothetical protein
LABOMGJG_02130	CDS	459				hypothetical protein
LABOMGJG_02131	CDS	339				hypothetical protein
LABOMGJG_02132	CDS	108				hypothetical protein
LABOMGJG_02133	CDS	291				hypothetical protein
LABOMGJG_02134	CDS	1152				hypothetical protein
LABOMGJG_02135	CDS	549				hypothetical protein
LABOMGJG_02136	CDS	951				hypothetical protein
LABOMGJG_02137	CDS	237				hypothetical protein
LABOMGJG_02138	CDS	1257	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
LABOMGJG_02139	CDS	495				hypothetical protein
LABOMGJG_02140	CDS	183				hypothetical protein
LABOMGJG_02141	CDS	90				hypothetical protein
LABOMGJG_02142	tRNA	73				tRNA-Met(cat)
LABOMGJG_02143	CDS	1275				hypothetical protein
LABOMGJG_02144	tRNA	75				tRNA-Arg(ccg)
LABOMGJG_02145	CDS	708				hypothetical protein
LABOMGJG_02146	CDS	384	perR		COG0735	Peroxide-responsive repressor PerR
LABOMGJG_02147	CDS	1131				hypothetical protein
LABOMGJG_02148	CDS	816	folP_2	2.5.1.15	COG0294	Dihydropteroate synthase
LABOMGJG_02149	CDS	303				hypothetical protein
LABOMGJG_02150	CDS	261				hypothetical protein
LABOMGJG_02151	CDS	378				hypothetical protein
LABOMGJG_02152	CDS	858				hypothetical protein
LABOMGJG_02153	CDS	147				hypothetical protein
LABOMGJG_02154	CDS	801				hypothetical protein
LABOMGJG_02155	CDS	531				hypothetical protein
LABOMGJG_02156	CDS	972				hypothetical protein
LABOMGJG_02157	CDS	399				hypothetical protein
LABOMGJG_02158	CDS	435				hypothetical protein
LABOMGJG_02159	CDS	2598	gyrA_2	5.99.1.3	COG0188	DNA gyrase subunit A
LABOMGJG_02160	CDS	798				hypothetical protein
LABOMGJG_02161	CDS	516				hypothetical protein
LABOMGJG_02162	CDS	279				hypothetical protein
LABOMGJG_02163	CDS	897	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
LABOMGJG_02164	CDS	492				hypothetical protein
LABOMGJG_02165	CDS	207				hypothetical protein
LABOMGJG_02166	CDS	738				hypothetical protein
LABOMGJG_02167	CDS	1620				IS21 family transposase ISPpu7
LABOMGJG_02168	CDS	474				hypothetical protein
LABOMGJG_02169	CDS	240				hypothetical protein
LABOMGJG_02170	CDS	177				hypothetical protein
LABOMGJG_02171	CDS	753	coaX_2	2.7.1.33	COG1521	Type III pantothenate kinase
LABOMGJG_02172	CDS	1677		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
LABOMGJG_02173	CDS	1392	amyB	3.2.1.1		Alpha-amylase 2
LABOMGJG_02174	CDS	2046	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
LABOMGJG_02175	CDS	1119	ydcP	3.4.-.-	COG0826	putative protease YdcP
LABOMGJG_02176	CDS	162				hypothetical protein
LABOMGJG_02177	CDS	1182				hypothetical protein
LABOMGJG_02178	CDS	861				hypothetical protein
LABOMGJG_02179	CDS	216				hypothetical protein
LABOMGJG_02180	CDS	627				hypothetical protein
LABOMGJG_02181	CDS	507	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
LABOMGJG_02182	CDS	399				hypothetical protein
LABOMGJG_02183	CDS	555		2.3.1.-		Putative acetyltransferase
LABOMGJG_02184	CDS	828	emrA		COG1566	Multidrug export protein EmrA
LABOMGJG_02185	CDS	2289	aas	6.2.1.20		Bifunctional protein Aas
LABOMGJG_02186	CDS	183				hypothetical protein
LABOMGJG_02187	CDS	2085				hypothetical protein
LABOMGJG_02188	CDS	501				hypothetical protein
LABOMGJG_02189	CDS	615				hypothetical protein
LABOMGJG_02190	CDS	312				hypothetical protein
LABOMGJG_02191	CDS	417				hypothetical protein
LABOMGJG_02192	CDS	945				hypothetical protein
LABOMGJG_02193	CDS	318				hypothetical protein
LABOMGJG_02194	CDS	222				hypothetical protein
LABOMGJG_02195	CDS	270				hypothetical protein
LABOMGJG_02196	CDS	1350				hypothetical protein
LABOMGJG_02197	CDS	249				hypothetical protein
LABOMGJG_02198	CDS	183				hypothetical protein
LABOMGJG_02199	CDS	378				hypothetical protein
LABOMGJG_02200	CDS	513				hypothetical protein
LABOMGJG_02201	CDS	303				hypothetical protein
LABOMGJG_02202	CDS	249				hypothetical protein
LABOMGJG_02203	CDS	234				hypothetical protein
LABOMGJG_02204	CDS	384				hypothetical protein
LABOMGJG_02205	CDS	768				hypothetical protein
LABOMGJG_02206	CDS	1308	amyP_2	3.2.1.60		Glucan 1,4-alpha-maltotetraohydrolase
LABOMGJG_02207	CDS	900				hypothetical protein
LABOMGJG_02208	CDS	429				hypothetical protein
LABOMGJG_02209	CDS	687				hypothetical protein
LABOMGJG_02210	CDS	681				hypothetical protein
LABOMGJG_02211	CDS	201				hypothetical protein
LABOMGJG_02212	CDS	891	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
LABOMGJG_02213	CDS	1059				hypothetical protein
LABOMGJG_02214	CDS	819				hypothetical protein
LABOMGJG_02215	CDS	891	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
LABOMGJG_02216	CDS	900				hypothetical protein
LABOMGJG_02217	CDS	936				hypothetical protein
LABOMGJG_02218	CDS	549				hypothetical protein
LABOMGJG_02219	CDS	840	pafA	3.1.3.1		Alkaline phosphatase PafA
LABOMGJG_02220	CDS	300				hypothetical protein
LABOMGJG_02221	CDS	273				hypothetical protein
LABOMGJG_02222	CDS	624				hypothetical protein
LABOMGJG_02223	CDS	570				hypothetical protein
LABOMGJG_02224	CDS	552				hypothetical protein
LABOMGJG_02225	CDS	141				hypothetical protein
LABOMGJG_02226	CDS	1122				hypothetical protein
LABOMGJG_02227	CDS	672				hypothetical protein
LABOMGJG_02228	CDS	375				hypothetical protein
LABOMGJG_02229	CDS	357				hypothetical protein
LABOMGJG_02230	CDS	573				hypothetical protein
LABOMGJG_02231	CDS	351				hypothetical protein
